id,TravelInsurance
0,0.6522977845962611
9,0.8522977845962612
14,0.8522977845962612
31,0.8522977845962612
41,0.8522977845962612
43,0.8522977845962612
45,0.8522977845962612
46,0.8522977845962612
50,0.8522977845962612
51,0.8322977845962611
56,0.8522977845962612
64,0.8722977845962612
72,0.8122977845962611
74,0.8122977845962611
82,0.8522977845962612
86,0.8522977845962612
87,0.8522977845962612
93,0.8522977845962612
105,0.8722977845962612
106,0.8522977845962612
107,0.8522977845962612
122,0.8722977845962612
126,0.8522977845962612
134,0.8722977845962612
135,0.8122977845962611
141,0.8522977845962612
142,0.8722977845962612
158,0.8522977845962612
163,0.8122977845962611
166,0.8722977845962612
179,0.8522977845962612
180,0.8522977845962612
193,0.8522977845962612
196,0.8522977845962612
197,0.8522977845962612
201,0.8122977845962611
204,0.8522977845962612
208,0.8722977845962612
210,0.8522977845962612
211,0.8722977845962612
221,0.8322977845962611
234,0.8722977845962612
236,0.8522977845962612
243,0.8522977845962612
247,0.8522977845962612
248,0.8122977845962611
253,0.8722977845962612
257,0.8522977845962612
297,0.8322977845962611
306,0.8522977845962612
309,0.8722977845962612
310,0.8522977845962612
311,0.8122977845962611
313,0.8522977845962612
314,0.8722977845962612
325,0.8122977845962611
330,0.8522977845962612
340,0.8522977845962612
348,0.8322977845962611
349,0.8522977845962612
350,0.8522977845962612
351,0.8122977845962611
355,0.8322977845962611
371,0.8522977845962612
374,0.8522977845962612
380,0.8522977845962612
384,0.8722977845962612
385,0.8522977845962612
392,0.8122977845962611
393,0.8522977845962612
397,0.8522977845962612
401,0.8522977845962612
404,0.8522977845962612
407,0.8522977845962612
410,0.8322977845962611
416,0.8722977845962612
420,0.8522977845962612
424,0.8522977845962612
427,0.8522977845962612
437,0.8522977845962612
438,0.8522977845962612
453,0.8722977845962612
461,0.8322977845962611
463,0.8722977845962612
465,0.8522977845962612
471,0.8522977845962612
481,0.8522977845962612
486,0.8722977845962612
495,0.8522977845962612
496,0.8122977845962611
504,0.8522977845962612
506,0.8122977845962611
516,0.8122977845962611
531,0.8522977845962612
538,0.8122977845962611
539,0.8522977845962612
547,0.8122977845962611
553,0.8122977845962611
554,0.8122977845962611
563,0.8722977845962612
564,0.8522977845962612
567,0.8522977845962612
569,0.8522977845962612
578,0.8522977845962612
581,0.8522977845962612
585,0.8522977845962612
589,0.8522977845962612
593,0.8522977845962612
596,0.8522977845962612
612,0.8322977845962611
615,0.8522977845962612
626,0.8122977845962611
632,0.8522977845962612
635,0.8322977845962611
637,0.8522977845962612
640,0.8522977845962612
641,0.8522977845962612
646,0.8522977845962612
648,0.8722977845962612
653,0.8522977845962612
654,0.8522977845962612
656,0.8122977845962611
660,0.8722977845962612
661,0.8522977845962612
664,0.8122977845962611
670,0.8522977845962612
671,0.8522977845962612
673,0.8722977845962612
680,0.8522977845962612
690,0.8122977845962611
691,0.8522977845962612
696,0.8122977845962611
703,0.8522977845962612
706,0.8522977845962612
709,0.8522977845962612
711,0.8522977845962612
725,0.8522977845962612
728,0.8722977845962612
729,0.8722977845962612
730,0.8722977845962612
735,0.8522977845962612
739,0.8122977845962611
741,0.8522977845962612
742,0.8522977845962612
746,0.8522977845962612
754,0.8522977845962612
768,0.8322977845962611
770,0.8722977845962612
777,0.8722977845962612
781,0.8522977845962612
783,0.8122977845962611
793,0.8722977845962612
797,0.8122977845962611
809,0.8522977845962612
814,0.8522977845962612
820,0.8322977845962611
825,0.8122977845962611
832,0.8522977845962612
835,0.8522977845962612
852,0.8522977845962612
864,0.8122977845962611
865,0.8522977845962612
866,0.8122977845962611
875,0.8522977845962612
878,0.8522977845962612
884,0.8522977845962612
902,0.8722977845962612
903,0.8122977845962611
916,0.8522977845962612
922,0.8322977845962611
927,0.8522977845962612
932,0.8122977845962611
934,0.8522977845962612
935,0.8522977845962612
936,0.8322977845962611
947,0.8522977845962612
948,0.8522977845962612
